疫情带来的一个变化大概是看到救护车会下意识紧张	0
深圳按下暂停键的第五天宅家五天了深圳加油	1
一大早的想突围去上班结果四证在手也无法出去最后发现自己钥匙也忘记带了只能喜提蹲着门口开会办公了以前是不想上班现在我是想求着去上班	2
我只能说深圳的防控政策太恶心了又要48小时核酸证明又把核酸检测点撤了确实恶心到了	2
321日深圳“停摆”一周后缓慢启动除了“三角裤”区因没清零而受限外其它区域虽然多少能动弹但管控并未放松依然不方便 网传停摆一周损失600多亿找到634个阳性人均成本1亿这代价也太大了支持清零但更支持精准防疫这种“宁左勿右”的情况不希望在任何地方再出现一次	2
3月13日深圳口岸检测出17名跨境货车司机核酸阳性该17名患者为2月4日以来深圳口岸检出的第468名至第484名跨境司机阳性病例	0
公交车打卡之后要在公交车刷深圳通的地方再次扫码才能进第一次谁都get不到司机的意思然后堵在那里笑死司机拼命解释小姐姐拼命说我扫码打卡了手抖中	1
你看这些b崽子在说什么	2
不知道深圳今天在搞什么	2
今天深圳“慢行”第二天早上六点起来码字一直到晚上七点期间叫妹妹去拿社区通行证回来给我说只能拿一张每次一个人出去两小时必须回来过了一会妹说好像不用出去了楼下就有做核酸但还是可以出去一会再过一会妹说好像只能隔天出去一次每次一个人只能是拿卡的她然后说反正没事大不了叫外卖去门口拿又再过了一会妹跟我说外面好像要交通管制了好像外卖也点不了而现在福田已经确认交通管制了好吧突然觉得深圳有点低气压说不上为什么或许是因为外面没有车通过安静得可怕或许是偶尔是消防车路过还是救护车的鸣笛声不管怎么样还是要运动一会把环闭上算是今天做了一件畅快的事	2
防疫归防疫但涉及百姓民生的东西绝不能一刀切	2
疫情最可怕的不是停滞因为停滞总会解封开放咬咬牙坚持就过去了最可怕的是低效率成为常态化上班路上各钟关卡查验排长队在一线城市上班通勤单程15小时的有不少群体这部分人的通勤时间可能由单程15小时变得更长	2
今天核酸检测任务完成深圳加油	1
八点守着卫总到现在还没发 多少让人有点紧张	2
欠春天一场约会每天隔着玻璃往下看 户外没人没车的深圳只剩下虫鸣鸟叫百花齐放不知道是不是因为没有人它绽放得更靓丽	1
福田继续等通知	2
无语突然楼下传来嘹亮的歌声往下一看一二三十一个人在楼下空地聊天唱歌转呼啦圈这算聚众了吧	2
盐田管制期间吃室友做的甜品	0
深圳承载了多少年轻精英们的梦想她们能吃苦耐劳他们才艺双全他们顽强拼搏他们是祖国的未来 来了就是深圳人爱深圳这种勇往直前敢为天下先敢想敢试敢做敢闯的精神	1
疫情三年 从湖北疫情再到深圳疫情体会到的管控管理依旧还是体现的到人们的素质以及特殊情况下大部分人因为无法正常工作生活压力很大造成的不稳定情绪但最“开心”的还是能从那些“基层拥有特权的管控者”的脸上和态度上看的出来	2
知识面盲区有没有权威人士解答下之前0感染者的小区经历了这段时间最少7天7检的核酸检测是在什么情况下感染的官方能否把相关感染路径发下 让广大公民吃瓜群众在现有的防疫知识层面提高下认知完善知识面强化防疫心得要素确保不为公民添堵	2
真是绝了妈的	2
见证历史时刻	1
这支烟提前希望明天结束七天居家不知明天是否有感略带惆怅的百无聊赖写上打油诗今晚的风 瘦骨伶仃好像找不到落脚点而我 驮着纷乱的心情 点燃手的烟吐出一束白气后回咽一口水像是在试探心情我的情绪在矫柔造作不能尽欢掐灭烟头 望着黑夜 它依然坚挺追求是否皆是虚妄我沉默伪装夜在苏醒与延伸月在花好之上我出来又进去在这块土壤 落地开花结果但根仍未扎	2
明天就可以回家啦明天就可以开始减肥啦疫情快过去吧我要去游泳我要好好减肥现在天慢慢热起来深圳这几天刷到的防护人员真的好辛苦心疼现在我们暂时休息但他们还在工作希望为全国疫情战斗的你们一直都安全健康先保护好自己大家一起加油	1
深圳西乡 防疫	0
明天就20号了可以正常了吗还要搬家呢	2
九点见	0
宝安好多地方朴朴送不了了今天是靠盒马买的菜啦咖啡是仅有的最后包挂耳了居家第五天 感觉从冬转入了夏天门口的黄树叶也掉光了 没有了踪影 新的日子赶紧来吧[可爱][可爱]	1
不知其他深圳人是不是和我一样因为买不到菜 对生活充满了怀疑	2
反消费主义午餐继续在家苦练厨艺	1
打卡今天是第19轮核酸检测	0
猜猜他们叫什么	0
深圳上沙封控区内已经三天无人处理生活垃圾现在是垃圾堆积成山蚊蝇滋生散发腐臭味严重危害我们的健康先街道志愿者人手严重不足无力照顾片区人们最低的生活需求希望福田区政府检讨一下自己现行的封控措施是否得当我们是不是典型的越努力越倒霉封控已25天	2
深圳市福田区福田街道发布指挥部通知第10号凡事24小时不做核酸赋黄码48小时不做赋红码社会面清零背水一战	1
茶光村封了我一个我快30岁的男人 一个人支撑起一个早餐店 全部收入都靠这个店 今晚彻底崩溃家散了人走了一个人一个店 从来没有如此强烈想离开深圳的想法这想法太强烈了他说自己也是一个父亲也是别人的孩子也是丈夫 3月1日开始一分钱没赚到除了店租货款每天贴进去人工	2
解封了明天终于可以上班了	1
神奇的抗疫社区发的通知鼓励匿名举报48小时没做核酸的人明明有更有效的方法把这些人抓出来直接赋黄码红码逼他们去做为什么要用这种60年代的鼓励匿名举报的手段去考验人性	2
3月15日广东新增本土确诊59例广东新增本土无症状54例3月15日0-24时广东省新增本土确诊病例59例其中1例为无症状感染者转确诊深圳报告55例珠海报告1例东莞报告1例中山报告1例韶关报告1例新增本土无症状感染者54例广州报告1例深圳报告37例东莞报告16例全省新增境外输入确诊病例21例其中4例为无症状感染者转确诊广州报告2例分别来自韩国和巴林；深圳报告14例珠海报告4例江门报告1例均来自中国香港新增境外输入无症状感染者38例广州报告12例3例来自缅甸2例来自孟加拉国其余7例分别来自老挝吉尔吉斯斯坦新西兰卡塔尔科威特约旦和莫桑比克；深圳报告16例15例来自中国香港1例来自日本；佛山报告4例2例来自越南其余2例分别来自马来西亚和厄瓜多尔；珠海报告4例中山报告1例江门报告1例均来自中国香港新增出院54例目前在院1760例截至3月15日24时全省累计报告新冠肺炎阳性感染者11374例境外输入7348例其中确诊病例6048例境外输入3575例无症状感染者5326例境外输入3773例广东卫生健康委员会	0
第一次按下慢键的深圳	0
暖心大白单膝跪地服务老人太暖了这里是深圳一座温暖之城这一跪显“深”情辛苦	1
宝安解封了为啥还不能发快递到深圳呀请问啥时候可以恢复快递我每天都要问好多家客服深圳可不可以发快递深圳啥时候才可以快速自由啊	2
外卖快递停了骑手不让出门商家也不让开门	2
- 福田区核酸采样ing街道办事处以及各小区物业十分配合居民采集的那个热情比中国队进世界杯都兴奋牛逼	1
转确诊了会不会死我不知道现在关起来会疯会穷死是真的	2
尽绵薄之力致敬所有逆行者	1
我想知道明天解封后福田可以去罗湖吗	0
无语了我这栋是封控区防疫人员关了我们超过一天一夜后终于等到上门摸底采样居然漏了我们这一层有名单都能漏不是我跑到窗边叫住他们估计都不用做核酸了这还是封控区妥妥无语住了其余区域不是更加松	2
每天居家生活核酸 核酸 再核酸 居家生活这几天我买两桶酸菜方便面我看着它满脑子恶心	2
居家办公前一天去超市买东西想囤点方便面的然后去了超市后方便面的那一排架子都空了一包没买到啊我是当时那个着急啊所以囤老坛酸菜的大家你们还好嘛	2
已经疯了	2
对对对剧组包场了就可以不带口罩吃烤肉我们这些志愿者没日没夜的休息的地方都在路边吃饭都是急急忙忙的盒饭吞了就完事了但是明星就可以在禁止堂食的地方包烤肉店休息吃烧烤不得不说牛逼感受感受深圳被隔离接近一个月的人吧	2
今日 播报来自非重点区域非重点人群非隔离人群的新增病例即社区筛查仅剩1例说明未知感染源已经基本上清完了当然这个数字稍微有点尴尬明天是不是解封允许上班呢卫健委的通告是“等通知”应该今天下午会有更明确的说法我感觉可能会再稳几天	0
终于出来了外面的空气好新鲜外面的世界真精彩本是枯黄树叶的大树都发出了新芽	1
咱就是说想当个志愿者都不符合报名条件	2
疫情居家隔离又到了我修练厨艺的时候了	1
终于解封财神爷说他也要上班了So各位雄赳赳气昂昂重拾旧河山好运在前方上班	1
都解封了 乖乖回去上班	1
深南大道比过年还要冷清	2
简直无语 小区里做核酸一会晚上做一会早上做的这就算了连通知都没有的昨天一大早下去就说是晚上才做晚上下去就说还没到我这里会提前来敲门敲门之后再下去今天我就在家里等结果并没有敲门下楼问了才知道已经做完了一整个气死那我这今天没做到咋整啊	2
难以置信吧	2
3月15日020时东莞市新增1例本土确诊病例大朗镇报告和9例本土无症状感染者松山湖园区3例大朗镇2例石排镇2例东坑镇1例横沥镇1例均已送定点救治医院隔离治疗上述人员中1例在重点行业例行检测发现4例在密接筛查发现2例在集中隔离发现2例在区域筛查发现1例主动就诊发现涉及活动场所均已进行环境核酸采样和终末消毒	0
深圳龙华大浪街道附近有兼职工作吗现在特别想搞钱	0
能不能管管那些无良企业无视防疫规定明明不是生活保障行业非得明面上一套暗地里却要求员工跨区上班无视交通管制安排班车接送公关部分严格执行抗疫规定的街道办手段无所不用其极平日里卖爱国情怀现实中无视人民抗疫成果跟国家清零抗疫方针唱反调说的就是抗疫第三天依旧灯火通明人来人往的坂田“民族企业”	2
拜托关注一下可以安排福田宠物驿站集体收留宠物吗 太理解这种保护不了毛孩子的无助感了它们是生活里的光真的拜托拜托看一下	2
云开疫散深圳加油	1
居家办公完全不影响明天要去福田上班了希望同事的电脑不用再搬回家	1
过去今天休息呀真舒服现在今天能上班呀真幸福深圳公交地铁停运 如果直接进入共产主义社会是不是人民劳动积极性会更强	0
再不放出去想死了	2
窗外光景	0
在群里收到的宝安核酸检测点希望能帮助到需要做核酸的朋友们有空的尽早去做吧晚上下班人估计人会很多	1
3月13日深圳口岸检测出17名跨境货车司机核酸阳性该17名患者为2月4日以来深圳口岸检出的第468名至第484名跨境司机阳性病例	0
近日深圳市福田区住房和建设局检查人员在疫情防控检查中发现彩田村莲花北村长城花园小区卡口管理不严格未严格执行“居民白名单制”违反了市区疫情防控指挥部关于加强社区小区围合管理的工作要求现场责令小区物业管理单位立即整改并对相关物业管理单位开展物业管理活动的情况进行检查深圳晚报数字报深圳晚报记者	0
解封了吗解封了吗	0
真的很烦 胖了10斤看着过去的照片每天以泪洗面再这样下去 两位数很快要变三位数体重	2
只有被封一整个月基础生活用品消耗殆尽才能体会到这种绝望吧这种无限期的隔离无时无刻不在担惊受怕更难熬现在是楼下会在大半夜的时候不停围挡根本不清楚离我们不远的隔壁栋发生了什么我们居民也有知情权隔离需要一个期限	2
想问问现在深圳可以跨区去福田复诊吗	0
疫情之下多少人过得艰难33和小浩得多庆幸是在央企虽然工资不高但胜在稳定	1
广东新增本土28例3月21日0-24时全省新增本土确诊病例25例其中2例为无症状感染者转确诊深圳报告23例中山报告2例新增本土无症状感染者5例均为深圳报告25-25=28全省新增境外输入确诊病例12例其中1例为无症状感染者转确诊广州报告8例6例来自印度尼西亚2例来自尼日利亚；佛山报告1例来自塔吉克斯坦；深圳报告1例珠海报告2例均来自中国香港新增境外输入无症状感染者39例广州报告5例2例来自尼日利亚其余3例分别来自韩国印度尼西亚和南非；深圳报告26例珠海报告4例中山报告3例江门报告1例均来自中国香港	0
慢生活解除了好好工作	1
3月22日0-24时深圳新增18例病例其中2例在社区筛查中发现1例在重点区域筛查中发现15例在隔离观察的密接人员排查中发现福田区11例社区筛查1罗湖区4例社区筛查1南山区2例宝安区1例西乡街道数据挺好看的但是真的可信吗 21日解封之后宝安核酸检测点都撤了22日晚上好不容易冒雨测的核酸23日早晨才出结果且看后面几天的新增再说吧社区筛查还在有新病例出现现在还不是这么放松得时候吧麻烦核酸点还是继续安排起来吧需要48小时核酸报告上班的打工人太难了	2
今天全深圳人都在	0
好不容易运动一次去楼下打羽毛球被赶回家了	2
蜜给我寄物资来啦哈哈哈哈哈哈	1
深圳疫情全体居家第七天在发前终于收到明天解封的消息太激动了这个标题希望也就此终止小区通知的二天一出的通行证一次也没用过今天早上可算用了一次让我妈去了趟菜市场备货早上照常点了肉片粉中午又给小王做了锅包肉我现在的锅包肉真的是太熟练了哈哈晚上卤了X黑鸭加上绿豆沙冰成的绿豆粥清清爽爽开开心心迎接明天嘻嘻	1
慢下来的深圳加油加油	1
疫情揭露弊端 相信这也不止是深圳的问题	2
菊厂老板看到了么	0
晚安阿紫想粗去玩	1
看到今早人山人海的深圳地铁有话想说首先深圳建设地铁覆盖在一线城市里排不上名以至于按照人口和面积换算才能看到各大榜单第一我不知道这种数据的意义在哪里其次被深圳年轻人称为人才线的13号线预计得2023年开通为什么提到这条线路因为它建设和开通太晚了有一站“科兴”太需要这条地铁了这里就是23点网约车排队100也打不到车的地方聚集着众多知名科技企业而地铁作为城市刚需配套不完善苦的还是这群打工人最后深圳地铁定价不便宜应了那句「深圳赚钱深圳花别想一分带回家	2
冒个泡今日贴纸打卡	1
但一直被踢皮球健康码一直没办法变绿码身患糖尿病却一直无法出门就医希望深圳有关职能部门敢于担当不要推诿责任不要伤了平民百姓的心	2
什么时候解封呀 我想规律上下班 规律作息	0
我们今天第3次收到转运通知啦前面两次都是虚晃一枪明天真的要转运啦我把今天收到的转运通知大概意思整理成了下面这个图片非常人性化可以自己决定自己的去留我们楼29天核酸全员阴性每户门上安装了电子封条前提下	1
3月17日财联社报道深圳市宝安区沙井街道应急管理办公室发出通告自3月11日以来有8家企业因违反防疫政策被查封控停其中6家为电子相关企业包括知名上市公司信维通信大富科技	0
今天105例 清零无望	2
凭啥有48小时核酸也不给进出小区 门口立的那么大牌子是白写的么进出需持有四十八小时核酸 “或”24小时核酸检测记录尼玛的 明明写的具备其中一个条件就可以 有些工作人员却假装看不见非要有24小时才给放行 大清早的九点要上班 非要人等到十点核酸点开放做完才给出 我的母语是无语	2
這段時間才真正久違了深圳的舒服沒有車水馬龍的喧囂沒有清晨學校的廣播沒有廣場上繁雜樂曲沒有夜生活下的聲響深圳你真的好靜好靜	1
今天数据出了吗	0
明天最后一天啦希望可以顺利解封	1
深小卫以一己之力改变了大众对官微的印象在众多官微中“破茧”“出圈”其中有一点就在于没有强按牛头去喝水而是实现了与目标对象的双向交流并解决了受众许多难题	1
测核酸测核酸天天排长队保持绿码120来小区有点怕怕赶忙各群互相问询出啥事儿了哪栋楼封了拉走了没	2
谁能想到疫情如此严重之下还有人排队做核酸不戴口罩然后问做完核酸的朋友借朋友戴过的口罩用丝毫不觉得这么做有什么不对其他跟这人还是一队一同混采的人们能不害怕么恰好我就是其中一个	2
讲个笑话 “坚决防止一刀切” 我们小区疫情爆发开始到现在没有确诊的一直在连带被隔离 真有你的	2
吃了一个礼拜的面条饺子馄饨今天换换口味	0
今日春分万物复苏花城广州春天一到哪里都是花木棉花宫粉紫荆樱花虞美人哪里都是浪漫每逢花开都是治愈愿疫情早日结束所有美好如约而至	1
说是解封了但是到社区层层加码	2
现在要求大家一天一检 工作人员不到通知结束的时间点就撤了 那漏检的咋搞	2
啥时候结束 放我出去	2
昨日宝安无新增昨日深圳新增3311累计44其中福田38龙岗3南山2罗湖1福田依旧重灾区上沙占了30福田龙岗零星散发 深圳·后海	0
纳尼福田哪个地方咋不说都在深圳就完事了	2
深圳当初能成为第一个立法不允许食用猫狗的城市为何今天在转移隔离居民时却这么轻率对待这些毛孩子养宠人诉求很简单只是希望自家毛孩子能有真正安全且妥善的安置或者随行转移一线防疫的工作人员们已经够辛苦了相信疫区中的居民们也都不希望给抗疫工作增加不必要的负担宠物随行让各家自己照顾各家的这是最不用再额外浪费资源的办法对毛孩子來說也不会因为骤然转换环境又见不到主人而出现问题养宠人被隔离期间也有个心理依托这难道不好吗	2
管控第24天足不出户第11天买不到肉菜第n天终于在诉求后给分了物资凶巴巴强调仅此一次其他同街道不同社区天天送肉菜的我们这解封遥遥无期有点扎心但对政府此次投喂我也心怀感恩感谢各位对新洲北村和中心村的关注感谢志愿者和大白的陪伴	1
在封控区的第三十天半夜的一场雨和雨后的长寿花	1
105例破百了	0
防疫就要强人所难吗硬性要求48小时核酸而核酸结果12个小时都出不来深圳市民大雨全被挡在室外淋雨	2
深圳工会组建抗疫突击队 为隔离群众运送物资	0
有人恶意p图把“居民出入证”改成了“良民出入证”龙岗警方已对违法行为人赵某波作出了行政处罚每个有常识的国人都不可能不知道“良民”是日本侵略者使用的特定词汇凭“良民证”出行是日本战时限制中国居民行动的侮辱性政策	2
